"HoC","1",6,26,"and","and","CCONJ",""
"HoC","1",6,27,"Mary","Mary","PROPN","PERSON_B"
"HoC","1",6,28,"Tercentenary","Tercentenary","PROPN","PERSON_I"
"HoC","1",6,29,".",".","PUNCT",""
"HoC","1",7,1,"I","-PRON-","PRON",""
"HoC","1",7,2,"also","also","ADV",""
"HoC","1",7,3,"look","look","VERB",""
"HoC","1",7,4,"forward","forward","ADV",""
"HoC","1",7,5,"to","to","ADP",""
"HoC","1",7,6,"visiting","visit","VERB",""
"HoC","1",7,7,"Barbados","Barbados","PROPN","PERSON_B"
"HoC","1",7,8,"next","next","ADJ","DATE_B"
"HoC","1",7,9,"March","March","PROPN","DATE_I"
"HoC","1",7,10,"to","to","PART",""
"HoC","1",7,11,"mark","mark","VERB",""
"HoC","1",7,12,"the","the","DET","FAC_B"
"HoC","1",7,13,"350th","350th","ADJ","FAC_I"
"HoC","1",7,14,"Anniversary","anniversary","NOUN","FAC_I"
"HoC","1",7,15,"of","of","ADP",""
"HoC","1",7,16,"the","the","DET","ORG_B"
"HoC","1",7,17,"House","House","PROPN","ORG_I"
"HoC","1",7,18,"of","of","ADP","ORG_I"
"HoC","1",7,19,"Assembly","Assembly","PROPN","ORG_I"
"HoC","1",7,20,"there","there","ADV",""
"HoC","1",7,21,"and","and","CCONJ",""
"HoC","1",7,22,"to","to","ADP",""
"HoC","1",7,23,"being","be","VERB",""
"HoC","1",7,24,"present","present","ADJ",""
"HoC","1",7,25,"next","next","ADJ",""
"HoC","1",7,26,"autumn","autumn","NOUN",""
"HoC","1",7,27,"on","on","ADP",""
"HoC","1",7,28,"the","the","DET",""
"HoC","1",7,29,"occasion","occasion","NOUN",""
"HoC","1",7,30,"of","of","ADP",""
"HoC","1",7,31,"the","the","DET",""
"HoC","1",7,32,"Commonwealth","Commonwealth","PROPN",""
"HoC","1",7,33,"Heads","Heads","PROPN",""
"HoC","1",7,34,"of","of","ADP",""
"HoC","1",7,35,"Government","Government","PROPN",""
"HoC","1",7,36,"Meeting","Meeting","PROPN",""
"HoC","1",7,37,"in","in","ADP",""
"HoC","1",7,38,"Malaysia","Malaysia","PROPN","GPE_B"
"HoC","1",7,39,".",".","PUNCT",""
"HoC","1",8,1,"My","-PRON-","DET",""
"HoC","1",8,2,"Government","Government","PROPN",""
"HoC","1",8,3,"will","will","VERB",""
"HoC","1",8,4,"continue","continue","VERB",""
"HoC","1",8,5,"to","to","PART",""
"HoC","1",8,6,"attach","attach","VERB",""
"HoC","1",8,7,"the","the","DET",""
"HoC","1",8,8,"highest","high","ADJ",""
"HoC","1",8,9,"priority","priority","NOUN",""
"HoC","1",8,10,"to","to","ADP",""
"HoC","1",8,11,"the","the","DET",""
"HoC","1",8,12,"maintenance","maintenance","NOUN",""
"HoC","1",8,13,"of","of","ADP",""
"HoC","1",8,14,"national","national","ADJ",""
"HoC","1",8,15,"security","security","NOUN",""
"HoC","1",8,16,"and","and","CCONJ",""
"HoC","1",8,17,"the","the","DET",""
"HoC","1",8,18,"preservation","preservation","NOUN",""
"HoC","1",8,19,"of","of","ADP",""
"HoC","1",8,20,"peace","peace","NOUN",""
"HoC","1",8,21,"with","with","ADP",""
"HoC","1",8,22,"freedom","freedom","NOUN",""
"HoC","1",8,23,"and","and","CCONJ",""
"HoC","1",8,24,"justice","justice","NOUN",""
"HoC","1",8,25,".",".","PUNCT",""
"HoC","1",9,1,"They","-PRON-","PRON",""
"HoC","1",9,2,"will","will","VERB",""
"HoC","1",9,3,"maintain","maintain","VERB",""
"HoC","1",9,4,"strong","strong","ADJ",""
"HoC","1",9,5,"and","and","CCONJ",""
"HoC","1",9,6,"effective","effective","ADJ",""
"HoC","1",9,7,"defences","defence","NOUN",""
"HoC","1",9,8,"and","and","CCONJ",""
"HoC","1",9,9,"will","will","VERB",""
"HoC","1",9,10,"stand","stand","VERB",""
"HoC","1",9,11,"fully","fully","ADV",""
"HoC","1",9,12,"by","by","ADP",""
"HoC","1",9,13,"their","-PRON-","DET",""
"HoC","1",9,14,"obligations","obligation","NOUN",""
"HoC","1",9,15,"to","to","ADP",""
"HoC","1",9,16,"the","the","DET","ORG_B"
"HoC","1",9,17,"NATO","NATO","PROPN","ORG_I"
"HoC","1",9,18,"Alliance","Alliance","PROPN","ORG_I"
"HoC","1",9,19,".",".","PUNCT",""
"HoC","1",10,1,"My","-PRON-","DET",""
"HoC","1",10,2,"Government","Government","PROPN",""
"HoC","1",10,3,"will","will","VERB",""
"HoC","1",10,4,"strive","strive","VERB",""
"HoC","1",10,5,"for","for","ADP",""
"HoC","1",10,6,"balanced","balanced","ADJ",""
"HoC","1",10,7,"and","and","CCONJ",""
"HoC","1",10,8,"verifiable","verifiable","ADJ",""
"HoC","1",10,9,"measures","measure","NOUN",""
"HoC","1",10,10,"of","of","ADP",""
"HoC","1",10,11,"arms","arm","NOUN",""
"HoC","1",10,12,"control","control","NOUN",""
"HoC","1",10,13,"and","and","CCONJ",""
"HoC","1",10,14,"for","for","ADP",""
"HoC","1",10,15,"a","a","DET",""
"HoC","1",10,16,"world","world","NOUN",""
"HoC","1",10,17,"-wide","-wide","PUNCT",""
"HoC","1",10,18,"ban","ban","NOUN",""
"HoC","1",10,19,"on","on","ADP",""
"HoC","1",10,20,"chemical","chemical","ADJ",""
"HoC","1",10,21,"weapons","weapon","NOUN",""
"HoC","1",10,22,".",".","PUNCT",""
"HoC","1",11,1,"They","-PRON-","PRON",""
"HoC","1",11,2,"strongly","strongly","ADV",""
"HoC","1",11,3,"support","support","VERB",""
"HoC","1",11,4,"the","the","DET","GPE_B"
"HoC","1",11,5,"United","United","PROPN","GPE_I"
"HoC","1",11,6,"States","States","PROPN","GPE_I"
"HoC","1",11,7,"'","'","PART","GPE_I"
"HoC","1",11,8,"proposals","proposal","NOUN",""
"HoC","1",11,9,"for","for","ADP",""
"HoC","1",11,10,"50","50","NUM","MONEY_B"
"HoC","1",11,11,"per","per","ADP","MONEY_I"
"HoC","1",11,12,"cent","cent","NOUN","MONEY_I"
"HoC","1",11,13,".",".","PUNCT",""
"HoC","1",12,1,"reductions","reduction","NOUN",""
"HoC","1",12,2,"in","in","ADP",""
"HoC","1",12,3,"American","american","ADJ","NORP_B"
"HoC","1",12,4,"and","and","CCONJ",""
"HoC","1",12,5,"Soviet","soviet","ADJ","NORP_B"
"HoC","1",12,6,"strategic","strategic","ADJ",""
"HoC","1",12,7,"nuclear","nuclear","ADJ",""
"HoC","1",12,8,"weapons","weapon","NOUN",""
"HoC","1",12,9,".",".","PUNCT",""
"HoC","1",13,1,"They","-PRON-","PRON",""
"HoC","1",13,2,"will","will","VERB",""
"HoC","1",13,3,"work","work","VERB",""
"HoC","1",13,4,"for","for","ADP",""
"HoC","1",13,5,"the","the","DET",""
"HoC","1",13,6,"elimination","elimination","NOUN",""
"HoC","1",13,7,"of","of","ADP",""
"HoC","1",13,8,"disparities","disparity","NOUN",""
"HoC","1",13,9,"in","in","ADP",""
"HoC","1",13,10,"conventional","conventional","ADJ",""
"HoC","1",13,11,"forces","force","NOUN",""
"HoC","1",13,12,"in","in","ADP",""
"HoC","1",13,13,"Europe","Europe","PROPN","LOC_B"
"HoC","1",13,14,"with","with","ADP",""
"HoC","1",13,15,"the","the","DET",""
"HoC","1",13,16,"aim","aim","NOUN",""
"HoC","1",13,17,"of","of","ADP",""
"HoC","1",13,18,"achieving","achieve","VERB",""
"HoC","1",13,19,"a","a","DET",""
"HoC","1",13,20,"stable","stable","ADJ",""
"HoC","1",13,21,"balance","balance","NOUN",""
"HoC","1",13,22,"at","at","ADP",""
"HoC","1",13,23,"lower","low","ADJ",""
"HoC","1",13,24,"levels","level","NOUN",""
"HoC","1",13,25,".",".","PUNCT",""
"HoC","1",14,1,"My","-PRON-","DET",""
"HoC","1",14,2,"Government","Government","PROPN",""
"HoC","1",14,3,"will","will","VERB",""
"HoC","1",14,4,"continue","continue","VERB",""
"HoC","1",14,5,"to","to","PART",""
"HoC","1",14,6,"strive","strive","VERB",""
"HoC","1",14,7,"to","to","PART",""
"HoC","1",14,8,"break","break","VERB",""
"HoC","1",14,9,"down","down","PART",""
"HoC","1",14,10,"the","the","DET",""
"HoC","1",14,11,"barriers","barrier","NOUN",""
"HoC","1",14,12,"between","between","ADP",""
"HoC","1",14,13,"East","East","PROPN","LOC_B"
"HoC","1",14,14,"and","and","CCONJ",""
"HoC","1",14,15,"West","West","PROPN","LOC_B"
"HoC","1",14,16,"and","and","CCONJ",""
"HoC","1",14,17,"to","to","PART",""
"HoC","1",14,18,"ensure","ensure","VERB",""
"HoC","1",14,19,"that","that","ADP",""
"HoC","1",14,20,"the","the","DET","ORG_B"
"HoC","1",14,21,"Vienna","Vienna","PROPN","ORG_I"
"HoC","1",14,22,"Review","Review","PROPN","ORG_I"
"HoC","1",14,23,"Conference","Conference","PROPN","ORG_I"
"HoC","1",14,24,"on","on","ADP","ORG_I"
"HoC","1",14,25,"Security","Security","PROPN","ORG_I"
"HoC","1",14,26,"and","and","CCONJ","ORG_I"
"HoC","1",14,27,"Co","co","NOUN","ORG_I"
"HoC","1",14,28,"-","-","NOUN","ORG_I"
"HoC","1",14,29,"operation","operation","NOUN",""
"HoC","1",14,30,"in","in","ADP",""
"HoC","1",14,31,"Europe","Europe","PROPN","LOC_B"
"HoC","1",14,32,"leads","lead","VERB",""
"HoC","1",14,33,"to","to","ADP",""
"HoC","1",14,34,"further","further","ADJ",""
"HoC","1",14,35,"progress","progress","NOUN",""
"HoC","1",14,36,"on","on","ADP",""
"HoC","1",14,37,"human","human","ADJ",""
"HoC","1",14,38,"rights","right","NOUN",""
"HoC","1",14,39,".",".","PUNCT",""
"HoC","1",15,1,"They","-PRON-","PRON",""
"HoC","1",15,2,"look","look","VERB",""
"HoC","1",15,3,"forward","forward","ADV",""
"HoC","1",15,4,"to","to","ADP",""
"HoC","1",15,5,"building","build","VERB",""
"HoC","1",15,6,"further","further","ADV",""
"HoC","1",15,7,"on","on","ADP",""
"HoC","1",15,8,"the","the","DET",""
"HoC","1",15,9,"improved","improved","ADJ",""
"HoC","1",15,10,"relationship","relationship","NOUN",""
"HoC","1",15,11,"with","with","ADP",""
"HoC","1",15,12,"the","the","DET","GPE_B"
"HoC","1",15,13,"Soviet","Soviet","PROPN","GPE_I"
"HoC","1",15,14,"Union","Union","PROPN","GPE_I"
"HoC","1",15,15,"and","and","CCONJ",""
"HoC","1",15,16,"to","to","ADP",""
"HoC","1",15,17,"a","a","DET",""
"HoC","1",15,18,"visit","visit","NOUN",""
"HoC","1",15,19,"to","to","ADP",""
"HoC","1",15,20,"this","this","DET",""
"HoC","1",15,21,"country","country","NOUN",""
"HoC","1",15,22,"by","by","ADP",""
"HoC","1",15,23,"the","the","DET",""
"HoC","1",15,24,"Soviet","soviet","ADJ","NORP_B"
"HoC","1",15,25,"leader","leader","NOUN",""
"HoC","1",15,26,",",",","PUNCT",""
"HoC","1",15,27,"President","President","PROPN",""
"HoC","1",15,28,"Gorbachev","Gorbachev","PROPN","PERSON_B"
"HoC","1",15,29,".",".","PUNCT",""
"HoC","1",16,1,"My","-PRON-","DET",""
"HoC","1",16,2,"Government","Government","PROPN",""
"HoC","1",16,3,"look","look","VERB",""
"HoC","1",16,4,"forward","forward","ADV",""
"HoC","1",16,5,"to","to","ADP",""
"HoC","1",16,6,"the","the","DET",""
"HoC","1",16,7,"completion","completion","NOUN",""
"HoC","1",16,8,"of","of","ADP",""
"HoC","1",16,9,"the","the","DET",""
"HoC","1",16,10,"Soviet","soviet","ADJ","NORP_B"
"HoC","1",16,11,"troop","troop","NOUN",""
"HoC","1",16,12,"withdrawal","withdrawal","NOUN",""
"HoC","1",16,13,"from","from","ADP",""
"HoC","1",16,14,"Afghanistan","Afghanistan","PROPN","GPE_B"
"HoC","1",16,15,"and","and","CCONJ",""
"HoC","1",16,16,"will","will","VERB",""
"HoC","1",16,17,"continue","continue","VERB",""
"HoC","1",16,18,"to","to","PART",""
"HoC","1",16,19,"work","work","VERB",""
"HoC","1",16,20,"for","for","ADP",""
"HoC","1",16,21,"the","the","DET",""
"HoC","1",16,22,"restoration","restoration","NOUN",""
"HoC","1",16,23,"of","of","ADP",""
"HoC","1",16,24,"that","that","DET",""
"HoC","1",16,25,"country","country","NOUN",""
"HoC","1",16,26,"'s","'s","PART",""
"HoC","1",16,27,"independence","independence","NOUN",""
"HoC","1",16,28,"and","and","CCONJ",""
"HoC","1",16,29,"non","non","ADJ",""
"HoC","1",16,30,"-","-","ADJ",""
"HoC","1",16,31,"aligned","aligned","ADJ",""
"HoC","1",16,32,"status","status","NOUN",""
"HoC","1",16,33,".",".","PUNCT",""
"HoC","1",17,1,"They","-PRON-","PRON",""
"HoC","1",17,2,"will","will","VERB",""
"HoC","1",17,3,"continue","continue","VERB",""
"HoC","1",17,4,"to","to","PART",""
"HoC","1",17,5,"play","play","VERB",""
"HoC","1",17,6,"a","a","DET",""
"HoC","1",17,7,"full","full","ADJ",""
"HoC","1",17,8,"part","part","NOUN",""
"HoC","1",17,9,"in","in","ADP",""
"HoC","1",17,10,"the","the","DET",""
"HoC","1",17,11,"work","work","NOUN",""
"HoC","1",17,12,"of","of","ADP",""
"HoC","1",17,13,"the","the","DET","ORG_B"
"HoC","1",17,14,"United","United","PROPN","ORG_I"
"HoC","1",17,15,"Nations","Nations","PROPN","ORG_I"
"HoC","1",17,16,"and","and","CCONJ",""
"HoC","1",17,17,"to","to","PART",""
"HoC","1",17,18,"work","work","VERB",""
"HoC","1",17,19,"for","for","ADP",""
"HoC","1",17,20,"peaceful","peaceful","ADJ",""
"HoC","1",17,21,"solutions","solution","NOUN",""
"HoC","1",17,22,"to","to","ADP",""
"HoC","1",17,23,"regional","regional","ADJ",""
"HoC","1",17,24,"conflicts","conflict","NOUN",""
"HoC","1",17,25,".",".","PUNCT",""
"HoC","1",18,1,"My","-PRON-","DET",""
"HoC","1",18,2,"Government","Government","PROPN",""
"HoC","1",18,3,"will","will","VERB",""
"HoC","1",18,4,"continue","continue","VERB",""
"HoC","1",18,5,"to","to","PART",""
"HoC","1",18,6,"work","work","VERB",""
"HoC","1",18,7,"with","with","ADP",""
"HoC","1",18,8,"our","-PRON-","DET",""
"HoC","1",18,9,"European","European","PROPN","ORG_B"
"HoC","1",18,10,"Community","Community","PROPN","ORG_I"
"HoC","1",18,11,"partners","partner","NOUN",""
"HoC","1",18,12,"to","to","PART",""
"HoC","1",18,13,"complete","complete","VERB",""
"HoC","1",18,14,"the","the","DET",""
"HoC","1",18,15,"single","single","ADJ",""
"HoC","1",18,16,"market","market","NOUN",""
"HoC","1",18,17,",",",","PUNCT",""
"HoC","1",18,18,"to","to","PART",""
"HoC","1",18,19,"reinforce","reinforce","VERB",""
"HoC","1",18,20,"budgetary","budgetary","ADJ",""
"HoC","1",18,21,"discipline","discipline","NOUN",""
"HoC","1",18,22,"and","and","CCONJ",""
"HoC","1",18,23,"further","further","ADV",""
"HoC","1",18,24,"to","to","PART",""
"HoC","1",18,25,"reform","reform","VERB",""
"HoC","1",18,26,"the","the","DET",""
"HoC","1",18,27,"Common","Common","PROPN",""
"HoC","1",18,28,"Agricultural","Agricultural","PROPN",""
"HoC","1",18,29,"Policy","Policy","PROPN",""
"HoC","1",18,30,".",".","PUNCT",""
"HoC","1",19,1,"They","-PRON-","PRON",""
"HoC","1",19,2,"will","will","VERB",""
"HoC","1",19,3,"play","play","VERB",""
"HoC","1",19,4,"a","a","DET",""
"HoC","1",19,5,"full","full","ADJ",""
"HoC","1",19,6,"part","part","NOUN",""
"HoC","1",19,7,"in","in","ADP",""
"HoC","1",19,8,"multilateral","multilateral","ADJ",""
"HoC","1",19,9,"negotiations","negotiation","NOUN",""
"HoC","1",19,10,"designed","design","VERB",""
"HoC","1",19,11,"to","to","PART",""
"HoC","1",19,12,"liberalise","liberalise","VERB",""
"HoC","1",19,13,"international","international","ADJ",""
"HoC","1",19,14,"trade","trade","NOUN",""
"HoC","1",19,15,"and","and","CCONJ",""
"HoC","1",19,16,"agriculture","agriculture","NOUN",""
"HoC","1",19,17,".",".","PUNCT",""
"HoC","1",20,1,"My","-PRON-","DET",""
"HoC","1",20,2,"Government","Government","PROPN",""
"HoC","1",20,3,"will","will","VERB",""
"HoC","1",20,4,"maintain","maintain","VERB",""
"HoC","1",20,5,"a","a","DET",""
"HoC","1",20,6,"substantial","substantial","ADJ",""
"HoC","1",20,7,"aid","aid","NOUN",""
"HoC","1",20,8,"programme","programme","NOUN",""
"HoC","1",20,9,",",",","PUNCT",""
"HoC","1",20,10,"designed","design","VERB",""
"HoC","1",20,11,"to","to","PART",""
"HoC","1",20,12,"alleviate","alleviate","VERB",""
"HoC","1",20,13,"poverty","poverty","NOUN",""
"HoC","1",20,14,"and","and","CCONJ",""
"HoC","1",20,15,"to","to","PART",""
"HoC","1",20,16,"promote","promote","VERB",""
"HoC","1",20,17,"sustainable","sustainable","ADJ",""
"HoC","1",20,18,"economic","economic","ADJ",""
"HoC","1",20,19,"and","and","CCONJ",""
"HoC","1",20,20,"social","social","ADJ",""
"HoC","1",20,21,"progress","progress","NOUN",""
"HoC","1",20,22,"in","in","ADP",""
"HoC","1",20,23,"developing","develop","VERB",""
"HoC","1",20,24,"countries","country","NOUN",""
"HoC","1",20,25,".",".","PUNCT",""
"HoC","1",21,1,"My","-PRON-","DET",""
"HoC","1",21,2,"Government","Government","PROPN",""
"HoC","1",21,3,"will","will","VERB",""
"HoC","1",21,4,"continue","continue","VERB",""
"HoC","1",21,5,"the","the","DET",""
"HoC","1",21,6,"fight","fight","NOUN",""
"HoC","1",21,7,"against","against","ADP",""
"HoC","1",21,8,"international","international","ADJ",""
"HoC","1",21,9,"terrorism","terrorism","NOUN",""
"HoC","1",21,10,"and","and","CCONJ",""
"HoC","1",21,11,"against","against","ADP",""
"HoC","1",21,12,"trafficking","trafficking","NOUN",""
"HoC","1",21,13,"in","in","ADP",""
"HoC","1",21,14,"drugs","drug","NOUN",""
"HoC","1",21,15,".",".","PUNCT",""
"HoC","1",22,1,"My","-PRON-","DET",""
"HoC","1",22,2,"Government","Government","PROPN",""
"HoC","1",22,3,"will","will","VERB",""
"HoC","1",22,4,"honour","honour","VERB",""
"HoC","1",22,5,"their","-PRON-","DET",""
"HoC","1",22,6,"commitments","commitment","NOUN",""
"HoC","1",22,7,"to","to","ADP",""
"HoC","1",22,8,"the","the","DET",""
"HoC","1",22,9,"people","people","NOUN",""
"HoC","1",22,10,"of","of","ADP",""
"HoC","1",22,11,"the","the","DET",""
"HoC","1",22,12,"Falkland","Falkland","PROPN","LOC_B"
"HoC","1",22,13,"Islands","Islands","PROPN","LOC_I"
"HoC","1",22,14,"while","while","ADP",""
"HoC","1",22,15,"continuing","continue","VERB",""
"HoC","1",22,16,"to","to","PART",""
"HoC","1",22,17,"seek","seek","VERB",""
"HoC","1",22,18,"more","more","ADV",""
"HoC","1",22,19,"normal","normal","ADJ",""
"HoC","1",22,20,"relations","relation","NOUN",""
"HoC","1",22,21,"with","with","ADP",""
"HoC","1",22,22,"Argentina","Argentina","PROPN","GPE_B"
"HoC","1",22,23,".",".","PUNCT",""
"HoC","1",23,1,"They","-PRON-","PRON",""
"HoC","1",23,2,"will","will","VERB",""
"HoC","1",23,3,"continue","continue","VERB",""
"HoC","1",23,4,"to","to","PART",""
"HoC","1",23,5,"discharge","discharge","VERB",""
"HoC","1",23,6,"their","-PRON-","DET",""
"HoC","1",23,7,"responsibilities","responsibility","NOUN",""
"HoC","1",23,8,"towards","towards","ADP",""
"HoC","1",23,9,"Hong","Hong","PROPN","GPE_B"
"HoC","1",23,10,"Kong","Kong","PROPN","GPE_I"
"HoC","1",23,11,"and","and","CCONJ",""
"HoC","1",23,12,"its","-PRON-","DET",""
"HoC","1",23,13,"people","people","NOUN",""
"HoC","1",23,14,"and","and","CCONJ",""
"HoC","1",23,15,"will","will","VERB",""
"HoC","1",23,16,"work","work","VERB",""
"HoC","1",23,17,"closely","closely","ADV",""
"HoC","1",23,18,"with","with","ADP",""
"HoC","1",23,19,"the","the","DET","ORG_B"
"HoC","1",23,20,"Chinese","chinese","ADJ","ORG_I"
"HoC","1",23,21,"Government","Government","PROPN","ORG_I"
"HoC","1",23,22,"to","to","PART",""
"HoC","1",23,23,"implement","implement","VERB",""
"HoC","1",23,24,"the","the","DET",""
"HoC","1",23,25,"Sino","sino","ADJ","NORP_B"
"HoC","1",23,26,"-","-","PUNCT",""
"HoC","1",23,27,"British","british","ADJ",""
"HoC","1",23,28,"Joint","Joint","PROPN",""
"HoC","1",23,29,"Declaration","Declaration","PROPN",""
"HoC","1",23,30,".",".","PUNCT",""
"HoC","1",24,1,"Members","member","NOUN",""
"HoC","1",24,2,"of","of","ADP",""
"HoC","1",24,3,"the","the","DET","ORG_B"
"HoC","1",24,4,"House","House","PROPN","ORG_I"
"HoC","1",24,5,"of","of","ADP","ORG_I"
"HoC","1",24,6,"Commons","Commons","PROPN","ORG_I"
"HoC","1",24,7,"Estimates","Estimates","PROPN","ORG_I"
"HoC","1",24,8,"for","for","ADP",""
"HoC","1",24,9,"the","the","DET","ORG_B"
"HoC","1",24,10,"Public","Public","PROPN","ORG_I"
"HoC","1",24,11,"Service","Service","PROPN","ORG_I"
"HoC","1",24,12,"will","will","VERB",""
"HoC","1",24,13,"be","be","VERB",""
"HoC","1",24,14,"laid","lay","VERB",""
"HoC","1",24,15,"before","before","ADP",""
"HoC","1",24,16,"you","-PRON-","PRON",""
"HoC","1",24,17,".",".","PUNCT",""
"HoC","1",25,1,"My","-PRON-","DET",""
"HoC","1",25,2,"Lords","Lords","PROPN",""
"HoC","1",25,3,"and","and","CCONJ",""
